Group,FilePath
6,Data/108/150132/10055806/10055806.pdf
6,Data/108/150132/10060815/10060815.pdf
6,Data/108/150132/10062037/10062037.pdf
4,Data/108/150132/10065807/10065807.pdf
4,Data/108/150132/10066219/10066219.pdf
4,Data/108/150132/10067210/10067210.pdf
4,Data/108/150132/10069710/10069710.pdf
7,Data/108/150132/10074102/10074102.pdf
5,Data/108/150132/10074213/10074213.pdf
7,Data/108/150132/10074521/10074521.pdf
7,Data/108/150132/10074614/10074614.pdf
5,Data/108/150132/10074927/10074927.pdf
7,Data/108/150132/10075038/10075038.pdf
5,Data/108/150132/10075727/10075727.pdf
4,Data/108/150132/10080132/10080132.pdf
18,Data/108/150132/10081335/10081335.pdf
1,Data/108/150132/10085419/10085419.pdf
3,Data/108/150132/10086610/10086610.pdf
7,Data/108/150132/10086740/10086740.pdf
3,Data/108/150132/10087222/10087222.pdf
4,Data/108/150132/10088614/10088614.pdf
1,Data/108/150132/10088638/10088638.pdf
12,Data/108/150132/10089039/10089039.pdf
4,Data/108/150132/10095134/10095134.pdf
4,Data/108/150132/10101734/10101734.pdf
11,Data/108/150132/10102040/10102040.pdf
9,Data/108/150132/10103427/10103427.pdf
13,Data/108/150132/10106130/10106130.pdf
13,Data/108/150132/10106139/10106139.pdf
14,Data/108/150132/10112342/10112342.pdf
14,Data/108/150132/10113028/10113028.pdf
18,Data/108/150132/10113236/10113236.pdf
5,Data/108/150132/10113324/10113324.pdf
5,Data/108/150132/10113431/10113431.pdf
11,Data/108/150132/10117305/10117305.pdf
11,Data/108/150132/10118003/10118003.pdf
18,Data/108/150132/10125809/10125809.pdf
18,Data/108/150132/10129321/10129321.pdf
18,Data/108/150132/10132940/10132940.pdf
12,Data/108/150132/10137202/10137202.pdf
12,Data/108/150132/10137530/10137530.pdf
18,Data/108/150132/10144607/10144607.pdf
0,Data/108/150132/10148838/10148838.pdf
0,Data/108/150132/10149138/10149138.pdf
0,Data/108/150132/10149514/10149514.pdf
8,Data/108/150132/10152812/10152812.pdf
11,Data/108/150132/10153327/10153327.pdf
4,Data/108/150132/10155014/10155014.pdf
4,Data/108/150132/10156331/10156331.pdf
18,Data/108/150132/10156530/10156530.pdf
18,Data/108/150132/10157015/10157015.pdf
8,Data/108/150132/10157509/10157509.pdf
4,Data/108/150132/10158122/10158122.pdf
18,Data/108/150132/10158513/10158513.pdf
18,Data/108/150132/10165822/10165822.pdf
18,Data/108/150132/10193002/10193002.pdf
16,Data/108/150132/10208018/10208018.pdf
10,Data/108/150132/10210225/10210225.pdf
10,Data/108/150132/10211117/10211117.pdf
18,Data/108/150132/10212630/10212630.pdf
12,Data/108/150132/10230136/10230136.pdf
4,Data/108/150132/10234436/10234436.pdf
18,Data/108/150132/10236037/10236037.pdf
6,Data/108/150132/10255425/10255425.pdf
0,Data/108/150132/10259119/10259119.pdf
18,Data/108/150132/10278539/10278539.pdf
4,Data/108/150132/10301510/10301510.pdf
6,Data/108/150132/10312226/10312226.pdf
6,Data/108/150132/10312238/10312238.pdf
18,Data/108/150132/10315510/10315510.pdf
1,Data/108/150132/10316538/10316538.pdf
15,Data/108/150132/10316641/10316641.pdf
18,Data/108/150132/10317708/10317708.pdf
15,Data/108/150132/10317827/10317827.pdf
6,Data/108/150132/10319104/10319104.pdf
1,Data/108/150132/10321334/10321334.pdf
11,Data/108/150132/10323337/10323337.pdf
6,Data/108/150132/10324415/10324415.pdf
0,Data/108/150142/10002219/10002219.pdf
3,Data/108/150142/10005020/10005020.pdf
16,Data/108/150142/10005036/10005036.pdf
3,Data/108/150142/10007839/10007839.pdf
3,Data/108/150142/10014312/10014312.pdf
3,Data/108/150142/10019136/10019136.pdf
3,Data/108/150142/10019310/10019310.pdf
3,Data/108/150142/10019312/10019312.pdf
3,Data/108/150142/10021733/10021733.pdf
3,Data/108/150142/10022426/10022426.pdf
3,Data/108/150142/10034304/10034304.pdf
7,Data/108/150142/10034832/10034832.pdf
6,Data/108/150142/10041208/10041208.pdf
3,Data/108/150142/10044309/10044309.pdf
3,Data/108/150142/10044421/10044421.pdf
3,Data/108/150142/10045121/10045121.pdf
3,Data/108/150142/10045134/10045134.pdf
3,Data/108/150142/10045932/10045932.pdf
3,Data/108/150142/10048503/10048503.pdf
3,Data/108/150142/10049715/10049715.pdf
3,Data/108/150142/10050805/10050805.pdf
4,Data/108/150142/10052416/10052416.pdf
3,Data/108/150142/10052940/10052940.pdf
6,Data/108/150142/10057138/10057138.pdf
6,Data/108/150142/10060815/10060815.pdf
6,Data/108/150142/10063839/10063839.pdf
1,Data/108/150142/10066613/10066613.pdf
16,Data/108/150142/10069534/10069534.pdf
7,Data/108/150142/10069641/10069641.pdf
7,Data/108/150142/10069922/10069922.pdf
7,Data/108/150142/10070629/10070629.pdf
7,Data/108/150142/10074016/10074016.pdf
4,Data/108/150142/10074335/10074335.pdf
7,Data/108/150142/10075414/10075414.pdf
3,Data/108/150142/10084316/10084316.pdf
6,Data/108/150142/10085002/10085002.pdf
3,Data/108/150142/10087222/10087222.pdf
12,Data/108/150142/10088629/10088629.pdf
12,Data/108/150142/10089039/10089039.pdf
12,Data/108/150142/10090201/10090201.pdf
3,Data/108/150142/10090820/10090820.pdf
12,Data/108/150142/10094320/10094320.pdf
7,Data/108/150142/10097237/10097237.pdf
9,Data/108/150142/10098218/10098218.pdf
11,Data/108/150142/10101622/10101622.pdf
7,Data/108/150142/10102005/10102005.pdf
7,Data/108/150142/10102919/10102919.pdf
4,Data/108/150142/10104434/10104434.pdf
13,Data/108/150142/10105902/10105902.pdf
6,Data/108/150142/10109409/10109409.pdf
18,Data/108/150142/10113222/10113222.pdf
11,Data/108/150142/10116101/10116101.pdf
6,Data/108/150142/10117736/10117736.pdf
6,Data/108/150142/10118520/10118520.pdf
9,Data/108/150142/10118609/10118609.pdf
4,Data/108/150142/10120724/10120724.pdf
18,Data/108/150142/10124342/10124342.pdf
6,Data/108/150142/10129913/10129913.pdf
18,Data/108/150142/10132824/10132824.pdf
18,Data/108/150142/10136505/10136505.pdf
12,Data/108/150142/10136716/10136716.pdf
18,Data/108/150142/10144017/10144017.pdf
9,Data/108/150142/10145012/10145012.pdf
18,Data/108/150142/10145505/10145505.pdf
0,Data/108/150142/10149802/10149802.pdf
6,Data/108/150142/10153618/10153618.pdf
4,Data/108/150142/10155014/10155014.pdf
18,Data/108/150142/10156530/10156530.pdf
0,Data/108/150142/10157240/10157240.pdf
8,Data/108/150142/10157509/10157509.pdf
18,Data/108/150142/10158119/10158119.pdf
10,Data/108/150142/10171127/10171127.pdf
18,Data/108/150142/10179311/10179311.pdf
0,Data/108/150142/10183231/10183231.pdf
18,Data/108/150142/10183425/10183425.pdf
18,Data/108/150142/10184841/10184841.pdf
18,Data/108/150142/10185627/10185627.pdf
18,Data/108/150142/10194714/10194714.pdf
18,Data/108/150142/10212630/10212630.pdf
10,Data/108/150142/10223130/10223130.pdf
12,Data/108/150142/10228423/10228423.pdf
12,Data/108/150142/10229412/10229412.pdf
12,Data/108/150142/10230136/10230136.pdf
0,Data/108/150142/10239924/10239924.pdf
18,Data/108/150142/10242023/10242023.pdf
9,Data/108/150142/10255806/10255806.pdf
4,Data/108/150142/10258914/10258914.pdf
4,Data/108/150142/10286417/10286417.pdf
4,Data/108/150142/10299923/10299923.pdf
6,Data/108/150142/10310312/10310312.pdf
15,Data/108/150142/10314915/10314915.pdf
1,Data/108/150142/10315014/10315014.pdf
17,Data/108/150142/10315203/10315203.pdf
1,Data/108/150142/10315402/10315402.pdf
15,Data/108/150142/10316527/10316527.pdf
15,Data/108/150142/10316641/10316641.pdf
1,Data/108/150142/10317604/10317604.pdf
18,Data/108/150142/10317708/10317708.pdf
4,Data/108/150142/10318235/10318235.pdf
4,Data/108/150142/10319838/10319838.pdf
4,Data/108/150152/10006620/10006620.pdf
3,Data/108/150152/10006729/10006729.pdf
4,Data/108/150152/10009134/10009134.pdf
3,Data/108/150152/10026242/10026242.pdf
3,Data/108/150152/10028432/10028432.pdf
3,Data/108/150152/10032339/10032339.pdf
3,Data/108/150152/10046221/10046221.pdf
3,Data/108/150152/10048841/10048841.pdf
3,Data/108/150152/10049817/10049817.pdf
3,Data/108/150152/10052204/10052204.pdf
3,Data/108/150152/10053601/10053601.pdf
3,Data/108/150152/10054413/10054413.pdf
6,Data/108/150152/10057242/10057242.pdf
3,Data/108/150152/10057312/10057312.pdf
6,Data/108/150152/10057326/10057326.pdf
16,Data/108/150152/10064935/10064935.pdf
4,Data/108/150152/10069532/10069532.pdf
7,Data/108/150152/10069639/10069639.pdf
7,Data/108/150152/10074728/10074728.pdf
7,Data/108/150152/10074820/10074820.pdf
7,Data/108/150152/10075130/10075130.pdf
5,Data/108/150152/10075915/10075915.pdf
1,Data/108/150152/10080901/10080901.pdf
4,Data/108/150152/10088640/10088640.pdf
4,Data/108/150152/10101918/10101918.pdf
7,Data/108/150152/10103217/10103217.pdf
11,Data/108/150152/10112215/10112215.pdf
5,Data/108/150152/10113431/10113431.pdf
11,Data/108/150152/10116715/10116715.pdf
11,Data/108/150152/10119105/10119105.pdf
11,Data/108/150152/10120738/10120738.pdf
18,Data/108/150152/10124426/10124426.pdf
18,Data/108/150152/10124532/10124532.pdf
9,Data/108/150152/10133803/10133803.pdf
0,Data/108/150152/10136523/10136523.pdf
4,Data/108/150152/10141625/10141625.pdf
9,Data/108/150152/10145926/10145926.pdf
11,Data/108/150152/10153205/10153205.pdf
18,Data/108/150152/10156337/10156337.pdf
4,Data/108/150152/10158307/10158307.pdf
2,Data/108/150152/10178723/10178723.pdf
2,Data/108/150152/10180217/10180217.pdf
18,Data/108/150152/10192701/10192701.pdf
18,Data/108/150152/10242111/10242111.pdf
6,Data/108/150152/10255005/10255005.pdf
6,Data/108/150152/10324126/10324126.pdf
3,Data/109/150012/10012726/10012726.pdf
3,Data/109/150012/10016621/10016621.pdf
3,Data/109/150012/10017123/10017123.pdf
3,Data/109/150012/10019909/10019909.pdf
3,Data/109/150012/10042209/10042209.pdf
3,Data/109/150012/10043406/10043406.pdf
3,Data/109/150012/10057227/10057227.pdf
1,Data/109/150012/10059704/10059704.pdf
1,Data/109/150012/10061029/10061029.pdf
7,Data/109/150012/10062804/10062804.pdf
7,Data/109/150012/10065429/10065429.pdf
7,Data/109/150012/10065742/10065742.pdf
7,Data/109/150012/10066717/10066717.pdf
18,Data/109/150012/10067119/10067119.pdf
7,Data/109/150012/10071531/10071531.pdf
7,Data/109/150012/10072233/10072233.pdf
1,Data/109/150012/10074941/10074941.pdf
7,Data/109/150012/10092041/10092041.pdf
3,Data/109/150012/10092624/10092624.pdf
13,Data/109/150012/10101705/10101705.pdf
18,Data/109/150012/10103442/10103442.pdf
5,Data/109/150012/10108012/10108012.pdf
18,Data/109/150012/10115022/10115022.pdf
14,Data/109/150012/10115230/10115230.pdf
6,Data/109/150012/10122836/10122836.pdf
18,Data/109/150012/10127338/10127338.pdf
6,Data/109/150012/10138426/10138426.pdf
17,Data/109/150012/10142011/10142011.pdf
18,Data/109/150012/10143223/10143223.pdf
18,Data/109/150012/10144031/10144031.pdf
0,Data/109/150012/10159804/10159804.pdf
0,Data/109/150012/10175824/10175824.pdf
6,Data/109/150012/10186305/10186305.pdf
18,Data/109/150012/10213902/10213902.pdf
18,Data/109/150012/10231608/10231608.pdf
6,Data/109/150012/10240632/10240632.pdf
18,Data/109/150012/10267914/10267914.pdf
18,Data/109/150012/10270819/10270819.pdf
15,Data/109/150012/10303627/10303627.pdf
4,Data/109/150012/10304022/10304022.pdf
4,Data/109/150012/10304109/10304109.pdf
14,Data/109/150012/10308421/10308421.pdf
0,Data/109/150012/10308909/10308909.pdf
0,Data/109/150012/10310221/10310221.pdf
14,Data/109/150012/10315315/10315315.pdf
0,Data/109/150022/10000325/10000325.pdf
3,Data/109/150022/10016610/10016610.pdf
3,Data/109/150022/10016819/10016819.pdf
3,Data/109/150022/10017036/10017036.pdf
3,Data/109/150022/10019034/10019034.pdf
3,Data/109/150022/10019106/10019106.pdf
3,Data/109/150022/10021103/10021103.pdf
3,Data/109/150022/10021710/10021710.pdf
3,Data/109/150022/10022132/10022132.pdf
3,Data/109/150022/10022334/10022334.pdf
3,Data/109/150022/10022820/10022820.pdf
3,Data/109/150022/10028107/10028107.pdf
16,Data/109/150022/10032431/10032431.pdf
3,Data/109/150022/10041108/10041108.pdf
3,Data/109/150022/10047525/10047525.pdf
3,Data/109/150022/10048239/10048239.pdf
3,Data/109/150022/10051426/10051426.pdf
7,Data/109/150022/10059429/10059429.pdf
7,Data/109/150022/10066123/10066123.pdf
7,Data/109/150022/10067126/10067126.pdf
7,Data/109/150022/10069530/10069530.pdf
7,Data/109/150022/10069733/10069733.pdf
7,Data/109/150022/10070114/10070114.pdf
7,Data/109/150022/10071137/10071137.pdf
1,Data/109/150022/10075025/10075025.pdf
1,Data/109/150022/10077141/10077141.pdf
6,Data/109/150022/10086813/10086813.pdf
7,Data/109/150022/10092505/10092505.pdf
7,Data/109/150022/10094127/10094127.pdf
7,Data/109/150022/10097030/10097030.pdf
16,Data/109/150022/10097637/10097637.pdf
6,Data/109/150022/10098402/10098402.pdf
13,Data/109/150022/10102537/10102537.pdf
4,Data/109/150022/10104241/10104241.pdf
9,Data/109/150022/10106103/10106103.pdf
18,Data/109/150022/10115508/10115508.pdf
11,Data/109/150022/10118003/10118003.pdf
18,Data/109/150022/10120117/10120117.pdf
6,Data/109/150022/10120530/10120530.pdf
6,Data/109/150022/10122515/10122515.pdf
18,Data/109/150022/10130410/10130410.pdf
4,Data/109/150022/10131001/10131001.pdf
18,Data/109/150022/10136503/10136503.pdf
9,Data/109/150022/10143838/10143838.pdf
17,Data/109/150022/10144833/10144833.pdf
18,Data/109/150022/10151340/10151340.pdf
11,Data/109/150022/10153302/10153302.pdf
4,Data/109/150022/10153816/10153816.pdf
8,Data/109/150022/10162726/10162726.pdf
18,Data/109/150022/10173114/10173114.pdf
18,Data/109/150022/10213134/10213134.pdf
6,Data/109/150022/10220413/10220413.pdf
9,Data/109/150022/10220836/10220836.pdf
18,Data/109/150022/10226615/10226615.pdf
18,Data/109/150022/10228403/10228403.pdf
18,Data/109/150022/10232026/10232026.pdf
3,Data/109/150022/10262312/10262312.pdf
4,Data/109/150022/10290610/10290610.pdf
15,Data/109/150022/10304213/10304213.pdf
1,Data/109/150022/10305209/10305209.pdf
15,Data/109/150022/10305329/10305329.pdf
1,Data/109/150022/10305333/10305333.pdf
17,Data/109/150022/10305342/10305342.pdf
3,Data/109/150022/10317305/10317305.pdf
3,Data/109/150032/10000507/10000507.pdf
0,Data/109/150032/10000634/10000634.pdf
3,Data/109/150032/10022526/10022526.pdf
3,Data/109/150032/10043003/10043003.pdf
3,Data/109/150032/10051401/10051401.pdf
4,Data/109/150032/10065711/10065711.pdf
7,Data/109/150032/10066937/10066937.pdf
7,Data/109/150032/10073142/10073142.pdf
7,Data/109/150032/10075716/10075716.pdf
3,Data/109/150032/10084108/10084108.pdf
6,Data/109/150032/10086741/10086741.pdf
7,Data/109/150032/10094020/10094020.pdf
7,Data/109/150032/10094511/10094511.pdf
7,Data/109/150032/10097030/10097030.pdf
11,Data/109/150032/10114733/10114733.pdf
11,Data/109/150032/10117016/10117016.pdf
18,Data/109/150032/10118903/10118903.pdf
18,Data/109/150032/10120221/10120221.pdf
6,Data/109/150032/10120738/10120738.pdf
4,Data/109/150032/10133901/10133901.pdf
18,Data/109/150032/10136928/10136928.pdf
6,Data/109/150032/10139328/10139328.pdf
18,Data/109/150032/10142029/10142029.pdf
18,Data/109/150032/10142405/10142405.pdf
8,Data/109/150032/10158217/10158217.pdf
8,Data/109/150032/10165431/10165431.pdf
8,Data/109/150032/10165433/10165433.pdf
18,Data/109/150032/10187137/10187137.pdf
18,Data/109/150032/10200039/10200039.pdf
0,Data/109/150032/10208023/10208023.pdf
18,Data/109/150032/10216515/10216515.pdf
6,Data/109/150032/10218141/10218141.pdf
11,Data/109/150032/10254039/10254039.pdf
2,Data/109/150032/10256433/10256433.pdf
0,Data/109/150032/10263639/10263639.pdf
3,Data/109/150032/10263940/10263940.pdf
4,Data/109/150032/10304033/10304033.pdf
6,Data/109/150032/10307918/10307918.pdf
11,Data/109/150032/10308926/10308926.pdf
4,Data/109/150032/10310740/10310740.pdf
3,Data/109/150042/10002406/10002406.pdf
3,Data/109/150042/10010909/10010909.pdf
4,Data/109/150042/10014521/10014521.pdf
4,Data/109/150042/10014922/10014922.pdf
3,Data/109/150042/10021442/10021442.pdf
3,Data/109/150042/10023331/10023331.pdf
3,Data/109/150042/10023624/10023624.pdf
3,Data/109/150042/10027134/10027134.pdf
3,Data/109/150042/10027315/10027315.pdf
3,Data/109/150042/10031104/10031104.pdf
3,Data/109/150042/10031618/10031618.pdf
3,Data/109/150042/10034009/10034009.pdf
4,Data/109/150042/10036828/10036828.pdf
3,Data/109/150042/10037526/10037526.pdf
4,Data/109/150042/10037702/10037702.pdf
4,Data/109/150042/10037706/10037706.pdf
3,Data/109/150042/10044625/10044625.pdf
3,Data/109/150042/10044927/10044927.pdf
3,Data/109/150042/10045822/10045822.pdf
6,Data/109/150042/10055216/10055216.pdf
3,Data/109/150042/10066224/10066224.pdf
18,Data/109/150042/10067233/10067233.pdf
7,Data/109/150042/10068720/10068720.pdf
7,Data/109/150042/10070709/10070709.pdf
7,Data/109/150042/10072019/10072019.pdf
7,Data/109/150042/10072619/10072619.pdf
7,Data/109/150042/10073317/10073317.pdf
1,Data/109/150042/10076041/10076041.pdf
1,Data/109/150042/10079325/10079325.pdf
7,Data/109/150042/10082812/10082812.pdf
7,Data/109/150042/10088617/10088617.pdf
7,Data/109/150042/10093937/10093937.pdf
7,Data/109/150042/10095817/10095817.pdf
11,Data/109/150042/10095919/10095919.pdf
0,Data/109/150042/10097911/10097911.pdf
7,Data/109/150042/10099232/10099232.pdf
4,Data/109/150042/10102211/10102211.pdf
3,Data/109/150042/10103936/10103936.pdf
4,Data/109/150042/10104207/10104207.pdf
14,Data/109/150042/10108121/10108121.pdf
6,Data/109/150042/10110932/10110932.pdf
11,Data/109/150042/10111503/10111503.pdf
11,Data/109/150042/10113603/10113603.pdf
14,Data/109/150042/10117027/10117027.pdf
6,Data/109/150042/10123601/10123601.pdf
4,Data/109/150042/10132213/10132213.pdf
9,Data/109/150042/10132823/10132823.pdf
18,Data/109/150042/10132934/10132934.pdf
18,Data/109/150042/10136216/10136216.pdf
18,Data/109/150042/10136304/10136304.pdf
9,Data/109/150042/10144942/10144942.pdf
8,Data/109/150042/10152926/10152926.pdf
8,Data/109/150042/10158605/10158605.pdf
0,Data/109/150042/10160605/10160605.pdf
10,Data/109/150042/10168507/10168507.pdf
2,Data/109/150042/10173117/10173117.pdf
18,Data/109/150042/10190527/10190527.pdf
2,Data/109/150042/10219502/10219502.pdf
11,Data/109/150042/10238927/10238927.pdf
11,Data/109/150042/10239117/10239117.pdf
14,Data/109/150042/10239611/10239611.pdf
11,Data/109/150042/10240905/10240905.pdf
9,Data/109/150042/10245838/10245838.pdf
0,Data/109/150042/10260731/10260731.pdf
18,Data/109/150042/10279510/10279510.pdf
18,Data/109/150042/10288432/10288432.pdf
6,Data/109/150042/10301014/10301014.pdf
16,Data/109/150042/10304934/10304934.pdf
11,Data/109/150042/10309942/10309942.pdf
0,Data/109/150042/10311705/10311705.pdf
0,Data/109/150042/10311727/10311727.pdf
1,Data/109/150042/10312840/10312840.pdf
4,Data/109/150052/10001336/10001336.pdf
0,Data/109/150052/10002525/10002525.pdf
0,Data/109/150052/10002917/10002917.pdf
0,Data/109/150052/10004926/10004926.pdf
3,Data/109/150052/10008237/10008237.pdf
3,Data/109/150052/10010411/10010411.pdf
3,Data/109/150052/10044625/10044625.pdf
3,Data/109/150052/10047141/10047141.pdf
3,Data/109/150052/10051021/10051021.pdf
3,Data/109/150052/10053702/10053702.pdf
3,Data/109/150052/10054605/10054605.pdf
6,Data/109/150052/10055138/10055138.pdf
6,Data/109/150052/10055242/10055242.pdf
7,Data/109/150052/10062107/10062107.pdf
3,Data/109/150052/10067508/10067508.pdf
7,Data/109/150052/10067526/10067526.pdf
7,Data/109/150052/10067616/10067616.pdf
7,Data/109/150052/10071740/10071740.pdf
3,Data/109/150052/10074412/10074412.pdf
1,Data/109/150052/10078937/10078937.pdf
3,Data/109/150052/10083411/10083411.pdf
9,Data/109/150052/10085238/10085238.pdf
7,Data/109/150052/10090237/10090237.pdf
4,Data/109/150052/10096119/10096119.pdf
7,Data/109/150052/10103301/10103301.pdf
14,Data/109/150052/10107012/10107012.pdf
14,Data/109/150052/10108223/10108223.pdf
6,Data/109/150052/10111234/10111234.pdf
11,Data/109/150052/10111813/10111813.pdf
6,Data/109/150052/10123926/10123926.pdf
4,Data/109/150052/10133003/10133003.pdf
4,Data/109/150052/10133413/10133413.pdf
9,Data/109/150052/10149409/10149409.pdf
18,Data/109/150052/10152317/10152317.pdf
18,Data/109/150052/10152339/10152339.pdf
8,Data/109/150052/10152640/10152640.pdf
4,Data/109/150052/10160909/10160909.pdf
4,Data/109/150052/10194209/10194209.pdf
0,Data/109/150052/10195015/10195015.pdf
18,Data/109/150052/10198319/10198319.pdf
10,Data/109/150052/10209118/10209118.pdf
11,Data/109/150052/10238927/10238927.pdf
14,Data/109/150052/10239933/10239933.pdf
9,Data/109/150052/10259233/10259233.pdf
18,Data/109/150052/10288022/10288022.pdf
18,Data/109/150052/10288524/10288524.pdf
3,Data/109/150052/19111703/19111703.pdf
0,Data/109/150062/10001212/10001212.pdf
3,Data/109/150062/10002433/10002433.pdf
7,Data/109/150062/10009808/10009808.pdf
3,Data/109/150062/10010411/10010411.pdf
7,Data/109/150062/10012219/10012219.pdf
4,Data/109/150062/10014521/10014521.pdf
3,Data/109/150062/10019010/10019010.pdf
3,Data/109/150062/10023231/10023231.pdf
3,Data/109/150062/10023418/10023418.pdf
3,Data/109/150062/10023706/10023706.pdf
3,Data/109/150062/10025427/10025427.pdf
3,Data/109/150062/10025823/10025823.pdf
3,Data/109/150062/10025835/10025835.pdf
3,Data/109/150062/10026908/10026908.pdf
3,Data/109/150062/10027134/10027134.pdf
3,Data/109/150062/10031325/10031325.pdf
3,Data/109/150062/10035525/10035525.pdf
3,Data/109/150062/10043316/10043316.pdf
3,Data/109/150062/10043809/10043809.pdf
3,Data/109/150062/10044417/10044417.pdf
3,Data/109/150062/10052203/10052203.pdf
6,Data/109/150062/10055216/10055216.pdf
1,Data/109/150062/10063201/10063201.pdf
3,Data/109/150062/10063320/10063320.pdf
7,Data/109/150062/10067502/10067502.pdf
7,Data/109/150062/10067638/10067638.pdf
7,Data/109/150062/10072709/10072709.pdf
7,Data/109/150062/10073219/10073219.pdf
7,Data/109/150062/10073328/10073328.pdf
4,Data/109/150062/10074312/10074312.pdf
1,Data/109/150062/10076001/10076001.pdf
1,Data/109/150062/10076003/10076003.pdf
1,Data/109/150062/10076013/10076013.pdf
7,Data/109/150062/10078136/10078136.pdf
1,Data/109/150062/10078301/10078301.pdf
1,Data/109/150062/10078741/10078741.pdf
1,Data/109/150062/10079117/10079117.pdf
1,Data/109/150062/10079127/10079127.pdf
3,Data/109/150062/10083414/10083414.pdf
9,Data/109/150062/10086214/10086214.pdf
6,Data/109/150062/10088739/10088739.pdf
7,Data/109/150062/10090237/10090237.pdf
3,Data/109/150062/10090732/10090732.pdf
7,Data/109/150062/10091101/10091101.pdf
4,Data/109/150062/10097826/10097826.pdf
4,Data/109/150062/10100334/10100334.pdf
7,Data/109/150062/10100424/10100424.pdf
18,Data/109/150062/10102709/10102709.pdf
14,Data/109/150062/10106902/10106902.pdf
4,Data/109/150062/10110123/10110123.pdf
11,Data/109/150062/10111003/10111003.pdf
6,Data/109/150062/10111312/10111312.pdf
11,Data/109/150062/10112637/10112637.pdf
11,Data/109/150062/10113101/10113101.pdf
14,Data/109/150062/10116113/10116113.pdf
16,Data/109/150062/10118202/10118202.pdf
6,Data/109/150062/10127905/10127905.pdf
0,Data/109/150062/10129137/10129137.pdf
6,Data/109/150062/10129338/10129338.pdf
9,Data/109/150062/10133133/10133133.pdf
18,Data/109/150062/10133424/10133424.pdf
4,Data/109/150062/10133605/10133605.pdf
4,Data/109/150062/10136410/10136410.pdf
18,Data/109/150062/10136416/10136416.pdf
2,Data/109/150062/10139010/10139010.pdf
18,Data/109/150062/10141317/10141317.pdf
15,Data/109/150062/10144810/10144810.pdf
18,Data/109/150062/10151613/10151613.pdf
18,Data/109/150062/10152213/10152213.pdf
18,Data/109/150062/10171628/10171628.pdf
18,Data/109/150062/10171702/10171702.pdf
3,Data/109/150062/10187612/10187612.pdf
18,Data/109/150062/10190305/10190305.pdf
18,Data/109/150062/10205121/10205121.pdf
10,Data/109/150062/10205937/10205937.pdf
18,Data/109/150062/10214629/10214629.pdf
6,Data/109/150062/10219427/10219427.pdf
12,Data/109/150062/10223914/10223914.pdf
18,Data/109/150062/10227817/10227817.pdf
18,Data/109/150062/10232709/10232709.pdf
18,Data/109/150062/10235515/10235515.pdf
11,Data/109/150062/10239005/10239005.pdf
14,Data/109/150062/10239933/10239933.pdf
3,Data/109/150062/10250510/10250510.pdf
6,Data/109/150062/10250903/10250903.pdf
18,Data/109/150062/10253836/10253836.pdf
4,Data/109/150062/10261719/10261719.pdf
18,Data/109/150062/10266228/10266228.pdf
3,Data/109/150062/10278317/10278317.pdf
3,Data/109/150062/10280337/10280337.pdf
3,Data/109/150062/10287403/10287403.pdf
15,Data/109/150062/10304313/10304313.pdf
6,Data/109/150062/10309937/10309937.pdf
1,Data/109/150062/10312814/10312814.pdf
1,Data/109/150062/10313014/10313014.pdf
3,Data/109/150072/10002319/10002319.pdf
0,Data/109/150072/10011002/10011002.pdf
4,Data/109/150072/10014924/10014924.pdf
3,Data/109/150072/10017910/10017910.pdf
3,Data/109/150072/10021442/10021442.pdf
3,Data/109/150072/10022720/10022720.pdf
3,Data/109/150072/10044742/10044742.pdf
3,Data/109/150072/10045831/10045831.pdf
3,Data/109/150072/10052227/10052227.pdf
7,Data/109/150072/10059118/10059118.pdf
3,Data/109/150072/10066410/10066410.pdf
7,Data/109/150072/10071225/10071225.pdf
7,Data/109/150072/10071514/10071514.pdf
7,Data/109/150072/10071802/10071802.pdf
1,Data/109/150072/10078903/10078903.pdf
1,Data/109/150072/10079325/10079325.pdf
9,Data/109/150072/10086838/10086838.pdf
3,Data/109/150072/10086911/10086911.pdf
3,Data/109/150072/10095340/10095340.pdf
7,Data/109/150072/10099626/10099626.pdf
14,Data/109/150072/10108319/10108319.pdf
11,Data/109/150072/10111525/10111525.pdf
11,Data/109/150072/10113517/10113517.pdf
11,Data/109/150072/10117328/10117328.pdf
18,Data/109/150072/10121637/10121637.pdf
4,Data/109/150072/10123922/10123922.pdf
18,Data/109/150072/10131721/10131721.pdf
18,Data/109/150072/10131832/10131832.pdf
18,Data/109/150072/10132824/10132824.pdf
9,Data/109/150072/10132935/10132935.pdf
18,Data/109/150072/10133020/10133020.pdf
18,Data/109/150072/10139937/10139937.pdf
2,Data/109/150072/10140630/10140630.pdf
18,Data/109/150072/10151005/10151005.pdf
18,Data/109/150072/10151340/10151340.pdf
18,Data/109/150072/10152322/10152322.pdf
0,Data/109/150072/10160342/10160342.pdf
0,Data/109/150072/10160605/10160605.pdf
0,Data/109/150072/10198013/10198013.pdf
0,Data/109/150072/10198627/10198627.pdf
12,Data/109/150072/10223540/10223540.pdf
4,Data/109/150072/10244426/10244426.pdf
6,Data/109/150072/10249703/10249703.pdf
0,Data/109/150072/10257913/10257913.pdf
3,Data/109/150072/10260901/10260901.pdf
3,Data/109/150072/10263216/10263216.pdf
3,Data/109/150072/10263602/10263602.pdf
4,Data/109/150072/10278024/10278024.pdf
18,Data/109/150072/10279510/10279510.pdf
